index,Year, Month, Day,     Extent 10^6 sq km,    Missing 10^6 sq km, Source Data
13648,2020,9,14,19.034,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.14/nt_20200914_f17_v1.1_s.bin']
13649,2020,9,15,19.006,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.15/nt_20200915_f17_v1.1_s.bin']
13650,2020,9,16,18.954,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.16/nt_20200916_f17_v1.1_s.bin']
13651,2020,9,17,18.922,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.17/nt_20200917_f17_v1.1_s.bin']
13652,2020,9,18,19.0,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.18/nt_20200918_f17_v1.1_s.bin']
13653,2020,9,19,18.964,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.19/nt_20200919_f17_v1.1_s.bin']
13654,2020,9,20,18.87,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.20/nt_20200920_f17_v1.1_s.bin']
13655,2020,9,21,18.836,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.21/nt_20200921_f17_v1.1_s.bin']
13656,2020,9,22,18.919,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.22/nt_20200922_f17_v1.1_s.bin']
13657,2020,9,23,18.922,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.23/nt_20200923_f17_v1.1_s.bin']
13658,2020,9,24,19.009,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.24/nt_20200924_f17_v1.1_s.bin']
13659,2020,9,25,19.062,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.25/nt_20200925_f17_v1.1_s.bin']
13660,2020,9,26,19.035,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.26/nt_20200926_f17_v1.1_s.bin']
13661,2020,9,27,19.025,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.27/nt_20200927_f17_v1.1_s.bin']
13662,2020,9,28,19.002,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.28/nt_20200928_f17_v1.1_s.bin']
13663,2020,9,29,18.948,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.29/nt_20200929_f17_v1.1_s.bin']
13664,2020,9,30,18.889,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.09.30/nt_20200930_f17_v1.1_s.bin']
13665,2020,10,1,18.896,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.01/nt_20201001_f17_v1.1_s.bin']
13666,2020,10,2,18.939,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.02/nt_20201002_f17_v1.1_s.bin']
13667,2020,10,3,18.966,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.03/nt_20201003_f17_v1.1_s.bin']
13668,2020,10,4,18.892,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.04/nt_20201004_f17_v1.1_s.bin']
13669,2020,10,5,18.904,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.05/nt_20201005_f17_v1.1_s.bin']
13670,2020,10,6,18.882,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.06/nt_20201006_f17_v1.1_s.bin']
13671,2020,10,7,18.846,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.07/nt_20201007_f17_v1.1_s.bin']
13672,2020,10,8,18.779,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.08/nt_20201008_f17_v1.1_s.bin']
13673,2020,10,9,18.719,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.09/nt_20201009_f17_v1.1_s.bin']
13674,2020,10,10,18.659,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.10/nt_20201010_f17_v1.1_s.bin']
13675,2020,10,11,18.628,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.11/nt_20201011_f17_v1.1_s.bin']
13676,2020,10,12,18.562,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.12/nt_20201012_f17_v1.1_s.bin']
13677,2020,10,13,18.518,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.13/nt_20201013_f17_v1.1_s.bin']
13678,2020,10,14,18.5,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.14/nt_20201014_f17_v1.1_s.bin']
13679,2020,10,15,18.482,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.15/nt_20201015_f17_v1.1_s.bin']
13680,2020,10,16,18.486,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.16/nt_20201016_f17_v1.1_s.bin']
13681,2020,10,17,18.43,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.17/nt_20201017_f17_v1.1_s.bin']
13682,2020,10,18,18.423,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.18/nt_20201018_f17_v1.1_s.bin']
13683,2020,10,19,18.4,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.19/nt_20201019_f17_v1.1_s.bin']
13684,2020,10,20,18.366,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.20/nt_20201020_f17_v1.1_s.bin']
13685,2020,10,21,18.35,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.21/nt_20201021_f17_v1.1_s.bin']
13686,2020,10,22,18.382,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.22/nt_20201022_f17_v1.1_s.bin']
13687,2020,10,23,18.347,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.23/nt_20201023_f17_v1.1_s.bin']
13688,2020,10,24,18.279,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.24/nt_20201024_f17_v1.1_s.bin']
13689,2020,10,25,18.238,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.25/nt_20201025_f17_v1.1_s.bin']
13690,2020,10,26,18.195,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.26/nt_20201026_f17_v1.1_s.bin']
13691,2020,10,27,18.131,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.27/nt_20201027_f17_v1.1_s.bin']
13692,2020,10,28,18.106,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.28/nt_20201028_f17_v1.1_s.bin']
13693,2020,10,29,18.082,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.29/nt_20201029_f17_v1.1_s.bin']
13694,2020,10,30,17.999,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.30/nt_20201030_f17_v1.1_s.bin']
13695,2020,10,31,17.909,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.10.31/nt_20201031_f17_v1.1_s.bin']
13696,2020,11,1,17.768,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.01/nt_20201101_f17_v1.1_s.bin']
13697,2020,11,2,17.668,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.02/nt_20201102_f17_v1.1_s.bin']
13698,2020,11,3,17.567,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.03/nt_20201103_f17_v1.1_s.bin']
13699,2020,11,4,17.387,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.04/nt_20201104_f17_v1.1_s.bin']
13700,2020,11,5,17.296,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.05/nt_20201105_f17_v1.1_s.bin']
13701,2020,11,6,17.275,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.06/nt_20201106_f17_v1.1_s.bin']
13702,2020,11,7,17.214,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.07/nt_20201107_f17_v1.1_s.bin']
13703,2020,11,8,17.116,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.08/nt_20201108_f17_v1.1_s.bin']
13704,2020,11,9,16.947,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.09/nt_20201109_f17_v1.1_s.bin']
13705,2020,11,10,16.867,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.10/nt_20201110_f17_v1.1_s.bin']
13706,2020,11,11,16.841,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.11/nt_20201111_f17_v1.1_s.bin']
13707,2020,11,12,16.785,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.12/nt_20201112_f17_v1.1_s.bin']
13708,2020,11,13,16.653,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.13/nt_20201113_f17_v1.1_s.bin']
13709,2020,11,14,16.595,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.14/nt_20201114_f17_v1.1_s.bin']
13710,2020,11,15,16.553,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.15/nt_20201115_f17_v1.1_s.bin']
13711,2020,11,16,16.392,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.16/nt_20201116_f17_v1.1_s.bin']
13712,2020,11,17,16.284,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.17/nt_20201117_f17_v1.1_s.bin']
13713,2020,11,18,16.266,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.18/nt_20201118_f17_v1.1_s.bin']
13714,2020,11,19,16.105,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.19/nt_20201119_f17_v1.1_s.bin']
13715,2020,11,20,15.946,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.20/nt_20201120_f17_v1.1_s.bin']
13716,2020,11,21,15.771,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.21/nt_20201121_f17_v1.1_s.bin']
13717,2020,11,22,15.578,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.22/nt_20201122_f17_v1.1_s.bin']
13718,2020,11,23,15.437,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.23/nt_20201123_f17_v1.1_s.bin']
13719,2020,11,24,15.204,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.24/nt_20201124_f17_v1.1_s.bin']
13720,2020,11,25,15.076,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.25/nt_20201125_f17_v1.1_s.bin']
13721,2020,11,26,14.834,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.26/nt_20201126_f17_v1.1_s.bin']
13722,2020,11,27,14.626,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.27/nt_20201127_f17_v1.1_s.bin']
13723,2020,11,28,14.436,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.28/nt_20201128_f17_v1.1_s.bin']
13724,2020,11,29,14.309,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.29/nt_20201129_f17_v1.1_s.bin']
13725,2020,11,30,14.13,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.11.30/nt_20201130_f17_v1.1_s.bin']
13726,2020,12,1,13.983,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.01/nt_20201201_f17_v1.1_s.bin']
13727,2020,12,2,13.897,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.02/nt_20201202_f17_v1.1_s.bin']
13728,2020,12,3,13.744,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.03/nt_20201203_f17_v1.1_s.bin']
13729,2020,12,4,13.499,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.04/nt_20201204_f17_v1.1_s.bin']
13730,2020,12,5,13.329,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.05/nt_20201205_f17_v1.1_s.bin']
13731,2020,12,6,13.194,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.06/nt_20201206_f17_v1.1_s.bin']
13732,2020,12,7,12.921,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.07/nt_20201207_f17_v1.1_s.bin']
13733,2020,12,8,12.644,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.08/nt_20201208_f17_v1.1_s.bin']
13734,2020,12,9,12.466,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.09/nt_20201209_f17_v1.1_s.bin']
13735,2020,12,10,12.226,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.10/nt_20201210_f17_v1.1_s.bin']
13736,2020,12,11,11.985,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.11/nt_20201211_f17_v1.1_s.bin']
13737,2020,12,12,11.741,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.12/nt_20201212_f17_v1.1_s.bin']
13738,2020,12,13,11.545,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.13/nt_20201213_f17_v1.1_s.bin']
13739,2020,12,14,11.314,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.14/nt_20201214_f17_v1.1_s.bin']
13740,2020,12,15,11.061,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.15/nt_20201215_f17_v1.1_s.bin']
13741,2020,12,16,10.767,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.16/nt_20201216_f17_v1.1_s.bin']
13742,2020,12,17,10.476,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.17/nt_20201217_f17_v1.1_s.bin']
13743,2020,12,18,10.147,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.18/nt_20201218_f17_v1.1_s.bin']
13744,2020,12,19,9.89,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.19/nt_20201219_f17_v1.1_s.bin']
13745,2020,12,20,9.63,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.20/nt_20201220_f17_v1.1_s.bin']
13746,2020,12,21,9.289,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.21/nt_20201221_f17_v1.1_s.bin']
13747,2020,12,22,9.102,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.22/nt_20201222_f17_v1.1_s.bin']
13748,2020,12,23,8.766,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.23/nt_20201223_f17_v1.1_s.bin']
13749,2020,12,24,8.558,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.24/nt_20201224_f17_v1.1_s.bin']
13750,2020,12,25,8.274,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.25/nt_20201225_f17_v1.1_s.bin']
13751,2020,12,26,7.888,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.26/nt_20201226_f17_v1.1_s.bin']
13752,2020,12,27,7.441,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.27/nt_20201227_f17_v1.1_s.bin']
13753,2020,12,28,7.208,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.28/nt_20201228_f17_v1.1_s.bin']
13754,2020,12,29,7.121,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.29/nt_20201229_f17_v1.1_s.bin']
13755,2020,12,30,6.984,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.30/nt_20201230_f17_v1.1_s.bin']
13756,2020,12,31,6.725,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2020.12.31/nt_20201231_f17_v1.1_s.bin']
13757,2021,1,1,6.599,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.01/nt_20210101_f17_v1.1_s.bin']
13758,2021,1,2,6.48,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.02/nt_20210102_f17_v1.1_s.bin']
13759,2021,1,3,6.358,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.03/nt_20210103_f17_v1.1_s.bin']
13760,2021,1,4,6.204,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.04/nt_20210104_f17_v1.1_s.bin']
13761,2021,1,5,6.027,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.05/nt_20210105_f17_v1.1_s.bin']
13762,2021,1,6,5.868,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.06/nt_20210106_f17_v1.1_s.bin']
13763,2021,1,7,5.701,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.07/nt_20210107_f17_v1.1_s.bin']
13764,2021,1,8,5.582,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.08/nt_20210108_f17_v1.1_s.bin']
13765,2021,1,9,5.503,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.09/nt_20210109_f17_v1.1_s.bin']
13766,2021,1,10,5.443,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.10/nt_20210110_f17_v1.1_s.bin']
13767,2021,1,11,5.349,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.11/nt_20210111_f17_v1.1_s.bin']
13768,2021,1,12,5.141,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.12/nt_20210112_f17_v1.1_s.bin']
13769,2021,1,13,5.044,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.13/nt_20210113_f17_v1.1_s.bin']
13770,2021,1,14,4.948,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.14/nt_20210114_f17_v1.1_s.bin']
13771,2021,1,15,4.817,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.15/nt_20210115_f17_v1.1_s.bin']
13772,2021,1,16,4.741,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.16/nt_20210116_f17_v1.1_s.bin']
13773,2021,1,17,4.582,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.17/nt_20210117_f17_v1.1_s.bin']
13774,2021,1,18,4.423,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.18/nt_20210118_f17_v1.1_s.bin']
13775,2021,1,19,4.286,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.19/nt_20210119_f17_v1.1_s.bin']
13776,2021,1,20,4.287,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.20/nt_20210120_f17_v1.1_s.bin']
13777,2021,1,21,4.134,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.21/nt_20210121_f17_v1.1_s.bin']
13778,2021,1,22,3.967,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.22/nt_20210122_f17_v1.1_s.bin']
13779,2021,1,23,3.953,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.23/nt_20210123_f17_v1.1_s.bin']
13780,2021,1,24,3.81,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.24/nt_20210124_f17_v1.1_s.bin']
13781,2021,1,25,3.728,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.25/nt_20210125_f17_v1.1_s.bin']
13782,2021,1,26,3.669,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.26/nt_20210126_f17_v1.1_s.bin']
13783,2021,1,27,3.552,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.27/nt_20210127_f17_v1.1_s.bin']
13784,2021,1,28,3.568,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.28/nt_20210128_f17_v1.1_s.bin']
13785,2021,1,29,3.516,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.29/nt_20210129_f17_v1.1_s.bin']
13786,2021,1,30,3.457,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.30/nt_20210130_f17_v1.1_s.bin']
13787,2021,1,31,3.358,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.01.31/nt_20210131_f17_v1.1_s.bin']
13788,2021,2,1,3.351,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.01/nt_20210201_f17_v1.1_s.bin']
13789,2021,2,2,3.256,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.02/nt_20210202_f17_v1.1_s.bin']
13790,2021,2,3,3.153,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.03/nt_20210203_f17_v1.1_s.bin']
13791,2021,2,4,3.114,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.04/nt_20210204_f17_v1.1_s.bin']
13792,2021,2,5,3.07,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.05/nt_20210205_f17_v1.1_s.bin']
13793,2021,2,6,3.045,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.06/nt_20210206_f17_v1.1_s.bin']
13794,2021,2,7,2.994,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.07/nt_20210207_f17_v1.1_s.bin']
13795,2021,2,8,3.071,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.08/nt_20210208_f17_v1.1_s.bin']
13796,2021,2,9,2.998,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.09/nt_20210209_f17_v1.1_s.bin']
13797,2021,2,10,2.904,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.10/nt_20210210_f17_v1.1_s.bin']
13798,2021,2,11,2.852,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.11/nt_20210211_f17_v1.1_s.bin']
13799,2021,2,12,2.833,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.12/nt_20210212_f17_v1.1_s.bin']
13800,2021,2,13,2.811,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.13/nt_20210213_f17_v1.1_s.bin']
13801,2021,2,14,2.727,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.14/nt_20210214_f17_v1.1_s.bin']
13802,2021,2,15,2.709,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.15/nt_20210215_f17_v1.1_s.bin']
13803,2021,2,16,2.69,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.16/nt_20210216_f17_v1.1_s.bin']
13804,2021,2,17,2.749,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.17/nt_20210217_f17_v1.1_s.bin']
13805,2021,2,18,2.717,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.18/nt_20210218_f17_v1.1_s.bin']
13806,2021,2,19,2.739,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.19/nt_20210219_f17_v1.1_s.bin']
13807,2021,2,20,2.703,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.20/nt_20210220_f17_v1.1_s.bin']
13808,2021,2,21,2.691,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.21/nt_20210221_f17_v1.1_s.bin']
13809,2021,2,22,2.68,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.22/nt_20210222_f17_v1.1_s.bin']
13810,2021,2,23,2.718,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.23/nt_20210223_f17_v1.1_s.bin']
13811,2021,2,24,2.718,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.24/nt_20210224_f17_v1.1_s.bin']
13812,2021,2,25,2.769,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.25/nt_20210225_f17_v1.1_s.bin']
13813,2021,2,26,2.875,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.26/nt_20210226_f17_v1.1_s.bin']
13814,2021,2,27,2.982,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.27/nt_20210227_f17_v1.1_s.bin']
13815,2021,2,28,3.064,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.02.28/nt_20210228_f17_v1.1_s.bin']
13816,2021,3,1,3.215,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.01/nt_20210301_f17_v1.1_s.bin']
13817,2021,3,2,3.338,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.02/nt_20210302_f17_v1.1_s.bin']
13818,2021,3,3,3.495,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.03/nt_20210303_f17_v1.1_s.bin']
13819,2021,3,4,3.647,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.04/nt_20210304_f17_v1.1_s.bin']
13820,2021,3,5,3.706,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.05/nt_20210305_f17_v1.1_s.bin']
13821,2021,3,6,3.808,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.06/nt_20210306_f17_v1.1_s.bin']
13822,2021,3,7,3.857,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.07/nt_20210307_f17_v1.1_s.bin']
13823,2021,3,8,3.959,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.08/nt_20210308_f17_v1.1_s.bin']
13824,2021,3,9,4.018,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.09/nt_20210309_f17_v1.1_s.bin']
13825,2021,3,10,4.043,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.10/nt_20210310_f17_v1.1_s.bin']
13826,2021,3,11,4.111,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.11/nt_20210311_f17_v1.1_s.bin']
13827,2021,3,12,4.164,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.12/nt_20210312_f17_v1.1_s.bin']
13828,2021,3,13,4.238,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.13/nt_20210313_f17_v1.1_s.bin']
13829,2021,3,14,4.341,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.14/nt_20210314_f17_v1.1_s.bin']
13830,2021,3,15,4.366,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.15/nt_20210315_f17_v1.1_s.bin']
13831,2021,3,16,4.467,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.16/nt_20210316_f17_v1.1_s.bin']
13832,2021,3,17,4.494,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.17/nt_20210317_f17_v1.1_s.bin']
13833,2021,3,18,4.54,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.18/nt_20210318_f17_v1.1_s.bin']
13834,2021,3,19,4.611,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.19/nt_20210319_f17_v1.1_s.bin']
13835,2021,3,20,4.678,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.20/nt_20210320_f17_v1.1_s.bin']
13836,2021,3,21,4.827,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.21/nt_20210321_f17_v1.1_s.bin']
13837,2021,3,22,4.943,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.22/nt_20210322_f17_v1.1_s.bin']
13838,2021,3,23,5.048,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.23/nt_20210323_f17_v1.1_s.bin']
13839,2021,3,24,5.135,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.24/nt_20210324_f17_v1.1_s.bin']
13840,2021,3,25,5.242,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.25/nt_20210325_f17_v1.1_s.bin']
13841,2021,3,26,5.272,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.26/nt_20210326_f17_v1.1_s.bin']
13842,2021,3,27,5.32,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.27/nt_20210327_f17_v1.1_s.bin']
13843,2021,3,28,5.418,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/2021.03.28/nt_20210328_f17_v1.1_s.bin']
